camp_id,campaign_name,parent_campaign_id,campaign_hierarchy_level,target_segment_ids,target_segment_count,channel_ids,primary_channel,channel_count,audience_list_ids,exclude_audience_ids,agency_ids,lead_agency,influencer_ids,influencer_count,featured_product_ids,excluded_product_ids,media_deal_ids,owning_team_id,secondary_team_ids,related_campaign_ids,competing_campaign_ids,creative_asset_ids,hero_creative_id,campaign_type,campaign_objective,start_date,end_date,status,ch_google_ads_on,ch_google_ads_budget_pct,ch_google_ads_priority,ch_meta_ads_on,ch_meta_ads_budget_pct,ch_meta_ads_priority,ch_tiktok_ads_on,ch_tiktok_ads_budget_pct,ch_tiktok_ads_priority,ch_naver_ads_on,ch_naver_ads_budget_pct,ch_naver_ads_priority,ch_kakao_moment_on,ch_kakao_moment_budget_pct,ch_kakao_moment_priority,ch_youtube_on,ch_youtube_budget_pct,ch_youtube_priority,ch_instagram_on,ch_instagram_budget_pct,ch_instagram_priority,ch_twitter_x_on,ch_twitter_x_budget_pct,ch_twitter_x_priority,ch_linkedin_on,ch_linkedin_budget_pct,ch_linkedin_priority,ch_email_on,ch_email_budget_pct,ch_email_priority,ch_sms_on,ch_sms_budget_pct,ch_sms_priority,ch_push_notification_on,ch_push_notification_budget_pct,ch_push_notification_priority,ch_display_network_on,ch_display_network_budget_pct,ch_display_network_priority,ch_native_ad_on,ch_native_ad_budget_pct,ch_native_ad_priority,ch_affiliate_on,ch_affiliate_budget_pct,ch_affiliate_priority,ch_programmatic_on,ch_programmatic_budget_pct,ch_programmatic_priority,ch_ott_ads_on,ch_ott_ads_budget_pct,ch_ott_ads_priority,ch_podcast_ads_on,ch_podcast_ads_budget_pct,ch_podcast_ads_priority,ch_influencer_on,ch_influencer_budget_pct,ch_influencer_priority,ch_offline_event_on,ch_offline_event_budget_pct,ch_offline_event_priority,target_age_min,target_age_max,target_gender,geo_서울,geo_경기,geo_부산,geo_대구,geo_인천,geo_광주,geo_대전,geo_울산,geo_세종,geo_강원,geo_충북,geo_충남,geo_전북,geo_전남,geo_경북,geo_경남,geo_제주,total_budget_krw,bid_strategy,kpi_impressions_target,kpi_impressions_actual,kpi_impressions_achievement,kpi_impressions_status,kpi_clicks_target,kpi_clicks_actual,kpi_clicks_achievement,kpi_clicks_status,kpi_conversions_target,kpi_conversions_actual,kpi_conversions_achievement,kpi_conversions_status,kpi_spend_target,kpi_spend_actual,kpi_spend_achievement,kpi_spend_status,kpi_revenue_target,kpi_revenue_actual,kpi_revenue_achievement,kpi_revenue_status,kpi_ctr_target,kpi_ctr_actual,kpi_ctr_achievement,kpi_ctr_status,kpi_cvr_target,kpi_cvr_actual,kpi_cvr_achievement,kpi_cvr_status,kpi_cpc_target,kpi_cpc_actual,kpi_cpc_achievement,kpi_cpc_status,kpi_cpa_target,kpi_cpa_actual,kpi_cpa_achievement,kpi_cpa_status,kpi_roas_target,kpi_roas_actual,kpi_roas_achievement,kpi_roas_status,kpi_cpm_target,kpi_cpm_actual,kpi_cpm_achievement,kpi_cpm_status,kpi_cpv_target,kpi_cpv_actual,kpi_cpv_achievement,kpi_cpv_status,kpi_vtr_target,kpi_vtr_actual,kpi_vtr_achievement,kpi_vtr_status,kpi_engagement_rate_target,kpi_engagement_rate_actual,kpi_engagement_rate_achievement,kpi_engagement_rate_status,kpi_bounce_rate_target,kpi_bounce_rate_actual,kpi_bounce_rate_achievement,kpi_bounce_rate_status,kpi_session_duration_target,kpi_session_duration_actual,kpi_session_duration_achievement,kpi_session_duration_status,kpi_pages_per_session_target,kpi_pages_per_session_actual,kpi_pages_per_session_achievement,kpi_pages_per_session_status,kpi_new_users_target,kpi_new_users_actual,kpi_new_users_achievement,kpi_new_users_status,kpi_returning_users_target,kpi_returning_users_actual,kpi_returning_users_achievement,kpi_returning_users_status,kpi_assisted_conversions_target,kpi_assisted_conversions_actual,kpi_assisted_conversions_achievement,kpi_assisted_conversions_status
CAMP-0011,캠페인_여름_리타겟_11,CAMP-0994,1,SEG-069|SEG-016|SEG-049|SEG-011|SEG-071|SEG-038|SEG-081|SEG-080,8,podcast_ads|programmatic|youtube|push_notification|influencer,podcast_ads,5,AUD-131,AUD-133|AUD-150,AGENCY-22|AGENCY-24|AGENCY-33,AGENCY-22,INF-12|INF-67|INF-143|INF-177,4,PRD-69|PRD-107|PRD-139,PRD-365|PRD-231|PRD-460,DEAL-107,TEAM-27,TEAM-9,CAMP-0728|CAMP-0957,CAMP-0720|CAMP-0366|CAMP-0688,CR-956|CR-1375|CR-117|CR-1154|CR-1481|CR-623|CR-1416,CR-21,guerrilla,catalog_sales,29-05-2023,09-04-2025,ACTIVE,0,0.056,medium,N,0.011,medium,,0.168,,0,0.158,low,1,0.273,medium,Y,0.062,,0,0.062,low,N,0.193,medium,1,0.146,medium,1,0.206,high,N,0.209,,1,0.196,,1,0.232,high,0,0.043,high,1,0.062,critical,0,0.082,high,Y,0.163,medium,,0.014,high,0,0.077,high,Y,0.002,,13,99,M+F,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,100000000,manual_cpc,1398.45,24.29,2.408,behind,1953.33,165.64,1.168,미달,609.52,220.44,0.237,at_risk,601.97,31.38,0.503,behiwd,283.63,562.92,1.637,exceeded,2011.39,626.84,1.386,ahead,666.02,214.81,2.891,behind,3053.35,996.0,1.613,behind,1178.06,2813.73,1.798,at_risk,1528.98,908.95,2.195,미달,443.43,3229.57,0.536,at_risk,593.11,15.12,1.704,exceeded,339.5,287.12,1.268,behind,918.16,2184.23,2.949,미달,475.7,618.11,2.892,exceeded,1958.43,464.66,0.969,behind,3215.23,1135.13,0.704,at_risk,448.14,125.48,0.702,on_track,536.55,316.81,2.309,초과,1524.88,353.24,2.475,at_risk
CAMP-0012,캠페인_가을_프로모_12,,1,SEG-074|SEG-025|SEG-091|SEG-009|SEG-006|SEG-085,6,email|influencer|push_notification,email,3,AUD-163,AUD-054|AUD-066,AGENCY-38|AGENCY-46|AGENCY-31,AGENCY-38,INF-151|INF-32|INF-257|INF-179,4,PRD-456,PRD-315,DEAL-83,TEAM-30,TEAM-3,CAMP-0809,CAMP-0302,CR-1055|CR-1482|CR-951|CR-1325|CR-727|CR-994|CR-888|CR-391|CR-1321|CR-270|CR-1407,CR-68,consideration,sales,15-10-2024,21-05-2025,cancelled,,0.237,,,0.106,medium,0,0.25,low,1,0.093,,1,0.295,low,0,0.201,medium,0,0.075,medium,N,0.194,critical,Y,0.042,medium,0,0.078,high,1,0.147,,1,0.259,high,0,0.288,medium,1,0.193,critical,1,0.207,,0,0.105,low,N,0.177,high,,0.017,medium,0,0.19,low,1,0.133,medium,40,99,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5000000,smart_bidding,933.95,871.3,0.519,미달,1345.77,165.27,2.91,exceeded,1821.24,541.9,0.467,초과,1216.53,456.59,2.382,on_track,64.61,1458.48,1.359,behind,1306.47,1447.64,0.155,at_risk,1274.35,1642.71,2.343,at_risk,237.22,1115.8,2.258,at_risk,282.75,397.52,2.921,on_track,1295.9,2618.58,1.094,at_risk,118.33,900.69,0.716,behind,676.79,115.35,1.461,on_track,76.01,294.07,2.321,at_risk,748.91,648.85,2.721,behind,1626.98,429.54,2.492,at_risk,3724.37,587.35,1.418,at_risk,1574.9,1016.41,1.621,on_track,383.36,605.97,2.239,미달,640.38,80.21,0.405,초과,876.89,1507.02,2.531,미달
CAMP-0013,캠페인_가을_CRM_13,CAMP-0490,2,SEG-099|SEG-038|SEG-011|SEG-030,4,display_network|kakao_moment|naver_ads|twitter_x|affiliate|offline_event|push_notification,display_network,7,AUD-040|AUD-052,AUD-096|AUD-173,AGENCY-38|AGENCY-1|AGENCY-15,AGENCY-38,INF-120|INF-165|INF-208|INF-192,4,PRD-378|PRD-427|PRD-26,PRD-410|PRD-312,DEAL-133,TEAM-12,TEAM-25|TEAM-1,CAMP-0293,CAMP-0110|CAMP-0044,CR-770|CR-555|CR-1002|CR-176,CR-915,branding,catalog_sales,20-05-2024,15-06-2026,completed,0,0.246,medium,1,0.202,critical,Y,0.048,medium,0,0.011,medium,N,0.282,,1,0.05,medium,0,0.294,low,0,0.078,low,0,0.258,,1,0.219,low,0,0.132,medium,0,0.001,high,1,0.175,low,1,0.069,critical,N,0.225,high,1,0.163,medium,N,0.272,low,0,0.034,high,1,0.152,,,0.191,low,35,25,M+F,1.0,1.0,1.0,0.0,,,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000,auto_cpc,232.85,326.76,2.344,on_track,1044.92,1047.57,2.078,at_risk,451.14,414.4,1.356,behind,419.25,564.21,1.516,ahead,660.06,1114.42,0.224,ahead,245.94,1312.56,0.422,at_risk,401.1,1006.15,0.386,behind,478.61,276.79,2.632,미달,742.95,861.61,2.029,초과,1272.99,1407.93,2.681,on_track,61.2,2362.57,0.846,on_track,702.71,472.45,2.633,exceeded,2875.47,35.02,1.787,behind,227.32,380.95,1.943,초과,1141.79,1634.66,2.79,,744.87,250.39,2.701,on_track,2142.89,1632.91,1.871,초과,982.52,77.8,2.407,at_risk,247.31,1340.73,2.849,behind,752.17,2548.28,1.4,behind
CAMP-0014,캠페인_여름_신규_14,CAMP-0821,1,SEG-049|SEG-036,2,naver_ads|instagram,naver_ads,2,AUD-151|AUD-071,AUD-074|AUD-108|AUD-082,AGENCY-49|AGENCY-39,AGENCY-49,INF-173,1,PRD-15,PRD-396|PRD-339|PRD-279,DEAL-118|DEAL-84,TEAM-21,TEAM-28|TEAM-15,CAMP-0959|CAMP-0365,CAMP-0247,CR-998|CR-1039,CR-1373,reactivation,app_install,22-03-2025,11-12-2024,active,1,0.062,high,1,0.035,critical,0,0.213,low,1,0.029,medium,0,0.103,high,1,0.266,,1,0.118,critical,0,0.026,critical,Y,0.201,,1,0.187,low,N,0.137,medium,0,0.261,,N,0.266,medium,0,0.07,critical,,0.04,medium,Y,0.037,low,0,0.214,critical,1,0.138,critical,1,0.14,low,1,0.031,medium,35,45,M,0.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100000000,manual_cpc,307.47,709.84,1.806,behind,2399.58,61.02,2.232,ahead,235.32,1389.9,2.739,초과,8.69,2697.42,2.404,on_track,656.38,5299.59,0.419,초과,583.08,1346.77,2.729,ahead,87.39,1732.24,2.051,,1592.09,1713.18,2.298,초과,679.82,725.27,2.158,on_track,15.04,1251.55,2.052,exceeded,52.3,2753.15,0.751,exceeded,1142.63,1239.31,2.589,at_risk,451.81,4181.29,0.25,미달,618.51,286.35,2.803,exceeded,788.88,1143.57,2.146,ahead,382.41,21.32,2.918,미달,469.9,603.8,2.475,초과,650.27,713.67,2.343,초과,605.8,264.69,2.102,exceeded,976.35,29.15,0.704,미달
CAMP-0015,캠페인_여름_신규_15,CAMP-0556,3,SEG-082|SEG-047|SEG-021|SEG-048|SEG-046|SEG-027|SEG-086|SEG-035,8,display_network|sms|podcast_ads|meta_ads|youtube,display_network,5,AUD-047|AUD-141|AUD-166,AUD-063|AUD-072|AUD-185,AGENCY-7|AGENCY-32,AGENCY-7,INF-142,1,PRD-373|PRD-110|PRD-388|PRD-321|PRD-106|PRD-452|PRD-246,PRD-23,DEAL-140,TEAM-13,TEAM-14|TEAM-8,CAMP-0637|CAMP-0427|CAMP-0214|CAMP-0586|CAMP-0624,CAMP-0662|CAMP-0245,CR-399|CR-989|CR-1119|CR-511,CR-393,guerrilla,traffic,06-06-2025,04-08-2023,archived,N,0.061,low,1,0.133,high,,0.123,high,Y,0.022,,1,0.16,medium,1,0.091,high,N,0.181,medium,,0.041,,N,0.016,medium,0,0.003,critical,N,0.012,high,Y,0.038,low,Y,0.082,low,,0.038,,0,0.221,medium,0,0.093,critical,0,0.166,critical,0,0.255,medium,1,0.128,medium,1,0.023,low,35,65,male,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,100000000,max_conversions,114.78,1663.64,0.189,at_risk,920.4,1147.1,2.217,on_track,735.52,81.48,2.198,,347.39,144.7,0.85,미달,20.54,51.11,2.806,at_risk,255.4,2809.88,2.372,초과,1340.46,562.09,0.443,exceeded,1065.77,71.48,2.158,미입력,1574.75,1390.97,0.389,behind,1271.3,742.7,0.492,미달,1337.48,2292.07,0.633,exceeded,823.49,102.85,1.739,exceeded,905.63,4145.09,1.994,at_risk,1002.58,102.43,1.383,at_risk,480.19,305.28,2.972,on_track,650.16,388.77,0.235,,1702.01,1298.74,1.707,behind,1304.87,1466.38,2.746,exceeded,3029.11,782.42,2.099,초과,306.09,228.42,2.18,exceeded
CAMP-0016,캠페인_여름_신규_16,,1,SEG-078|SEG-082,2,google_ads|tiktok_ads|kakao_moment|programmatic,google_ads,4,AUD-030|AUD-098|AUD-177,AUD-003|AUD-059,AGENCY-6|AGENCY-32,AGENCY-6,INF-126|INF-241|INF-233|INF-170|INF-20,5,PRD-224,PRD-394,DEAL-105|DEAL-133|DEAL-63|DEAL-58,TEAM-9,TEAM-20|TEAM-13,CAMP-0694,CAMP-0345,CR-337|CR-455|CR-483,CR-792,guerrilla,brand_lift,15-09-2023,04-11-2024,Draft,1,0.078,medium,0,0.147,medium,N,0.183,medium,0,0.256,critical,0,0.086,high,0,0.151,critical,0,0.063,medium,0,0.194,low,1,0.051,medium,0,0.289,critical,0,0.116,high,N,0.231,,1,0.072,,0,0.045,medium,,0.075,medium,,0.115,low,1,0.052,medium,0,0.011,high,1,0.048,low,N,0.091,medium,25,65,male,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,10000000,manual_cpc,515.45,1747.17,1.769,,279.34,393.2,2.908,behind,71.25,454.26,0.267,초과,227.92,922.56,2.292,exceeded,777.36,293.58,2.712,exceeded,527.05,644.58,1.442,ahead,292.67,97.78,0.725,exceeded,956.82,577.58,0.369,on_track,266.71,2329.74,1.678,초과,232.51,640.28,2.672,초과,1843.06,268.76,1.818,on_track,1209.23,1378.77,2.779,on_track,679.96,176.29,2.507,ahead,890.85,843.79,0.978,at_risk,61.87,135.02,1.523,behind,907.2,680.44,2.169,behind,593.82,271.21,0.354,exceeded,481.03,371.57,2.453,ahead,188.83,1306.65,2.546,at_risk,784.8,193.69,2.638,ahead
CAMP-0017,캠페인_연중_신규_17,CAMP-0826,0,SEG-069|SEG-094|SEG-032,3,native_ad|tiktok_ads|influencer|linkedin|twitter_x,native_ad,5,AUD-090,AUD-149|AUD-108,AGENCY-2|AGENCY-13|AGENCY-3,AGENCY-2,INF-214|INF-186|INF-166,3,PRD-310|PRD-171|PRD-238,PRD-237,DEAL-98,TEAM-13,TEAM-29|TEAM-14,CAMP-0192,CAMP-0466|CAMP-0914|CAMP-0901,CR-1197|CR-128|CR-581|CR-754|CR-1086|CR-1373,CR-176,,sales,11-07-2025,18-02-2024,draft,0,0.121,medium,1,0.264,medium,,0.1,medium,N,0.118,low,,0.057,high,1,0.181,low,0,0.156,critical,1,0.229,,1,0.044,,0,0.234,critical,1,0.048,medium,1,0.142,high,Y,0.176,high,0,0.272,high,N,0.0,critical,N,0.053,,1,0.106,medium,0,0.279,critical,1,0.112,medium,1,0.13,critical,35,45,male,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1000000,manual_cpc,1955.93,469.72,0.805,at_risk,258.82,6.78,1.895,on_track,31.35,1219.97,2.116,at_risk,865.86,558.45,1.955,초과,72.45,398.81,0.527,ahead,30.08,1872.14,0.605,초과,344.02,763.62,1.139,at_risk,705.72,784.65,0.145,on_track,91.95,229.9,2.399,behind,2073.45,1321.72,0.57,exceeded,1428.01,51.98,1.862,at_risk,2609.64,746.41,2.085,미달,2047.02,348.07,1.818,on_track,192.08,1008.65,1.71,on_track,1689.59,468.69,0.201,behind,1122.3,676.28,2.79,ahead,80.27,1011.04,2.534,on_track,116.62,281.36,0.86,on_track,28.86,39.15,2.196,on_track,754.74,50.71,2.481,at_risk
CAMP-0018,캠페인_봄_브랜딩_18,CAMP-0578,0,SEG-060|SEG-049|SEG-035,3,tiktok_ads|meta_ads|display_network,tiktok_ads,3,AUD-018,AUD-131,AGENCY-27|AGENCY-33,AGENCY-27,INF-115|INF-249|INF-130,3,PRD-87,PRD-196|PRD-165,DEAL-49,TEAM-6,TEAM-23|TEAM-12|TEAM-1,CAMP-0608,CAMP-0492|CAMP-0548,CR-694|CR-132|CR-615|CR-1036|CR-1229|CR-67,CR-1080,event,traffi_,23-09-2024,29-07-2023,cancelled,,0.25,low,1,0.142,critical,1,0.016,critical,1,0.272,critical,1,0.045,low,0,0.092,medium,0,0.132,low,1,0.19,low,0,0.006,low,0,0.265,,0,0.0,,1,0.117,,1,0.176,critical,Y,0.023,,,0.01,low,1,0.253,high,Y,0.053,medium,,0.107,critical,,0.198,,1,0.231,critical,40,99,all,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10000000,smart_bidding,213.81,1463.19,2.63,ahead,120.31,245.58,1.703,미달,399.0,1232.78,2.873,ahead,1041.85,410.86,1.595,behind,1209.3,3218.5,2.751,미달,1374.86,1135.12,1.27,,114.05,98.85,2.496,exceeded,3763.27,351.4,2.806,미달,1310.58,897.81,2.691,at_risk,285.6,321.39,1.647,초과,681.37,790.69,0.667,미달,1277.67,3963.82,2.06,on_track,1441.72,1886.5,2.432,behind,1571.27,2960.86,1.448,exceeded,685.85,369.89,2.917,미달,1053.96,2261.74,2.312,on_track,1165.89,1767.14,0.207,on_track,284.86,452.52,2.353,초과,536.73,2382.5,1.229,미달,989.42,1720.07,0.871,on_track
CAMP-0019,캠페인_여름_세일_19,,1,SEG-088|SEG-042|SEG-099|SEG-100,4,offline_event|ott_ads|email|meta_ads,offline_event,4,AUD-200|AUD-057,AUD-128|AUD-136,AGENCY-4|AGENCY-37,AGENCY-4,INF-181|INF-80|INF-170|INF-39,4,PRD-152|PRD-361|PRD-217|PRD-6|PRD-449|PRD-266|PRD-162|PRD-182|PRD-295|PRD-260,PRD-430|PRD-206,DEAL-22|DEAL-127|DEAL-64,TEAM-16,TEAM-21|TEAM-6|TEAM-12,CAMP-0800|CAMP-0279|CAMP-0440|CAMP-0969|CAMP-0519,CAMP-0384,CR-93|CR-31|CR-190,CR-3,launch,brand_lift,02-07-2025,25-11-2025,archived,0,0.148,low,1,0.001,,0,0.127,medium,Y,0.105,high,1,0.025,,1,0.211,medium,0,0.027,low,0,0.075,low,1,0.267,low,0,0.04,,1,0.034,medium,1,0.195,critical,1,0.027,,1,0.197,medium,0,0.094,critical,Y,0.233,medium,1,0.231,medium,N,0.065,critical,Y,0.106,low,N,0.268,low,35,45,M+F,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5000000,target_cpa,1262.7,18.42,0.98,초과,68.59,1108.3,1.581,ahead,890.11,229.84,0.769,미달,335.02,1535.15,0.441,a_ead,716.43,624.24,2.238,on_track,3041.69,381.86,1.535,on_track,2290.15,259.39,2.031,미달,1008.65,817.72,1.947,exceeded,740.76,123.39,2.026,-,1518.34,897.69,1.12,ahead,207.88,329.92,1.332,ahead,1.17,564.52,0.381,미달,636.48,1465.86,1.593,behind,1572.18,222.85,2.67,exceeded,2275.07,3032.42,2.55,미달,1137.09,1039.0,2.477,,5.6,2038.42,0.685,behind,967.17,1159.38,1.816,at_risk,299.38,249.38,1.447,초과,1679.39,258.17,1.026,미달
CAMP-0020,캠페인_겨울_신규_20,,2,SEG-030,1,youtube|programmatic|affiliate|google_ads|instagram|native_ad|sms,youtube,7,AUD-011|AUD-114|AUD-067|AUD-092,AUD-019|AUD-077|AUD-085,AGENCY-5|AGENCY-9,AGENCY-5,INF-88,1,PRD-94,PRD-337|PRD-142,DEAL-43|DEAL-61|DEAL-138,TEAM-4,TEAM-6,CAMP-0022|CAMP-0622|CAMP-0681|CAMP-0923|CAMP-0783,CAMP-0374,CR-586|CR-692|CR-580|CR-1289|CR-791|CR-832|CR-1141|CR-770|CR-346|CR-1475|CR-37|CR-311,CR-493,branding,engagement,04-12-2025,20-04-2025,draft,1,0.224,,Y,0.13,high,1,0.046,critical,0,0.221,critical,1,0.013,low,1,0.262,medium,0,0.001,critical,,0.051,low,N,0.105,,1,0.004,,1,0.021,high,1,0.126,low,1,0.011,medium,,0.02,critical,0,0.089,critical,N,0.162,low,0,0.275,,1,0.28,,0,0.21,high,1,0.202,medium,20,45,female,1.0,0.0,1.0,,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1000000,smart_bidding,1859.46,74.48,1.285,exceeded,38.27,10.74,0.516,on_track,309.75,786.4,2.068,exceeded,299.03,997.87,1.079,ahead,434.39,73.93,0.456,at_risk,195.22,182.99,0.708,exceeded,128.91,1145.7,0.526,UNKNOWN,640.98,528.05,0.424,미달,898.51,361.38,0.455,exceeded,1240.35,792.32,2.689,미달,952.31,487.0,0.61,on_track,878.07,2958.99,2.957,,2558.68,1523.56,1.294,behind,1143.71,867.91,2.237,at_risk,2806.8,365.74,0.384,-,95.16,1152.13,2.08,UNKNOWN,527.19,43.4,0.572,at_risk,932.62,723.52,2.903,exceeded,1979.51,93.92,2.887,ahead,638.17,280.61,1.392,behind
CAMP-0021,캠페인_봄_프로모_21,,2,SEG-041,1,ott_ads|email|instagram|meta_ads|twitter_x|influencer|tiktok_ads,ott_ads,7,AUD-100|AUD-200|AUD-160,AUD-123|AUD-107|AUD-008,AGENCY-45|AGENCY-25,AGENCY-45,INF-283|INF-149,2,PRD-163|PRD-140|PRD-338|PRD-497|PRD-53|PRD-491|PRD-236|PRD-409|PRD-371|PRD-483,PRD-350,DEAL-134,TEAM-20,TEAM-28,CAMP-0655,CAMP-0170,CR-930|CR-610|CR-1387|CR-681|CR-457|CR-123|CR-696|CR-1356|CR-795,CR-406,branding,brand_lift,02-03-2023,24-03-2024,완료,Y,0.265,medium,,0.191,low,Y,0.057,medium,0,0.15,critical,N,0.127,high,0,0.104,low,Y,0.069,medium,1,0.048,,1,0.039,,,0.187,high,1,0.005,,0,0.246,,1,0.239,high,0,0.218,high,1,0.28,,N,0.215,low,1,0.147,,1,0.137,medium,1,0.216,critical,Y,0.206,critical,35,55,M+F,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,500000,auto_cpc,1043.36,892.68,1.931,미달,299.27,938.18,1.231,behind,28.18,613.41,2.663,미달,3791.08,2151.74,1.713,미달,719.28,761.41,1.359,ahead,1090.05,3077.34,0.174,,106.62,350.51,2.434,on_txack,876.37,1220.95,2.797,behind,1965.65,1828.21,0.701,behind,62.7,39.96,0.524,at_risk,930.63,1475.04,2.885,초과,246.96,377.26,2.176,미달,42.49,2181.31,2.201,on_track,1055.42,580.43,0.654,behind,535.4,1015.26,0.517,exceeded,433.28,698.84,2.616,초과,3.48,396.33,1.796,초과,491.79,1660.37,2.999,미달,1595.28,1412.0,0.595,미달,357.34,813.78,1.634,
CAMP-0022,캠페인_여름_리타겟_22,,1,SEG-035|SEG-009|SEG-028|SEG-073|SEG-092|SEG-041|SEG-084,7,meta_ads|push_notification|twitter_x|google_ads|youtube|offline_event,meta_ads,6,AUD-036|AUD-189|AUD-166|AUD-160|AUD-196,AUD-174,AGENCY-22,AGENCY-22,INF-235|INF-27|INF-43,3,PRD-500|PRD-226|PRD-484|PRD-388|PRD-156|PRD-325,PRD-157,DEAL-56,TEAM-3,TEAM-18,CAMP-0085,CAMP-0107,CR-1310|CR-348|CR-746|CR-1068|CR-1205|CR-589|CR-1375|CR-170|CR-1006,CR-813,event,sales,29-04-2024,23-01-2023,Draft,Y,0.016,,0,0.186,high,0,0.252,high,0,0.132,high,0,0.054,,1,0.261,,1,0.098,,0,0.211,critical,0,0.059,low,N,0.093,,1,0.221,critical,0,0.295,critical,1,0.025,low,1,0.284,,1,0.08,high,Y,0.143,medium,1,0.166,low,Y,0.175,medium,Y,0.139,critical,N,0.134,low,30,35,F,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,1.0,,0.0,0.0,,1.0,0.0,50000000,manual_cpc,1282.83,3.82,2.357,미달,7.8,1250.49,2.506,ahead,847.8,410.52,1.853,초과,3750.62,81.0,2.842,초과,689.71,3867.53,1.031,behind,60.04,388.44,2.59,초과,196.26,839.23,1.307,미달,378.69,723.35,1.906,behind,1808.97,71.19,2.122,behind,667.57,1140.59,0.859,exceeded,36.59,328.98,2.89,미달,1066.27,164.69,2.899,exceeded,102.27,522.24,2.936,on_track,1303.53,92.8,0.672,behind,347.41,18.74,0.295,ahead,1313.38,564.8,2.29,-,56.7,318.75,2.536,미달,1268.17,774.04,2.731,초과,288.87,542.83,2.667,-,2017.63,238.86,1.338,ahead
CAMP-0023,캠페인_겨울_브랜딩_23,,0,SEG-051|SEG-083|SEG-059|SEG-019|SEG-034|SEG-018|SEG-032|SEG-096,8,display_network|push_notification|offline_event,display_network,3,AUD-062|AUD-015|AUD-100|AUD-146,AUD-063|AUD-156,AGENCY-26,AGENCY-26,INF-252|INF-167|INF-87|INF-81|INF-246,5,PRD-51|PRD-319|PRD-188,PRD-276|PRD-406|PRD-376,DEAL-78,TEAM-14,TEAM-5,CAMP-0496|CAMP-0041,CAMP-0811|CAMP-0485,CR-980|CR-942|CR-1418|CR-235|CR-766|CR-1013|CR-1450|CR-508,CR-994,conversion,traffic,18-02-2023,01-09-2024,,Y,0.035,,0,0.059,,1,0.235,medium,0,0.267,medium,0,0.275,low,1,0.27,critical,Y,0.2,medium,Y,0.161,medium,N,0.243,medium,0,0.162,low,1,0.183,low,0,0.251,low,0,0.293,medium,N,0.034,high,0,0.037,low,N,0.153,high,N,0.109,critical,1,0.299,high,0,0.126,low,0,0.286,low,18,65,M+F,1.0,0.0,1.0,1.0,0.0,0.0,,,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,50000000,smart_bidding,652.65,3082.66,1.613,behind,117.41,2268.66,0.3,초과,330.3,72.52,1.758,미달,283.31,3228.84,2.979,초과,2213.15,549.21,2.489,exceeded,2021.7,1799.98,0.328,,669.75,617.08,1.577,미달,17.38,664.8,0.384,초과,1144.52,1097.05,0.583,behind,1553.43,2871.84,2.447,exceeded,1506.88,593.57,0.274,미달,1304.25,2400.88,0.943,at_risk,303.94,294.42,1.619,behind,0.42,604.97,0.758,at_risk,135.7,2153.04,2.736,미입력,2238.81,87.23,2.364,on_track,333.29,23.19,2.53,exceeded,124.89,243.75,0.407,at_risk,535.77,242.79,0.638,on_track,965.99,166.87,2.868,ahead
